Genero,Edad,Destino,Tiempo hospedaje,Presupuesto,Hospedaje,Transporte,Alimentacion,Interes,Interes 2
9,26,Medellin,7,1226329,0,3,8,vida nocturna,deporte
9,36,Medellin,7,1771265,1,3,7,musica,cultura
10,42,Medellin,6,2897526,1,3,5,vida nocturna,cultura
9,34,Medellin,10,1638825,0,3,7,vida nocturna,deporte
10,28,Medellin,4,910036,0,3,5,vida nocturna,deporte
10,29,Medellin,6,1748277,0,3,5,vida nocturna,deporte
9,45,Medellin,10,2369044,1,3,8,musica,deporte
9,37,Medellin,8,1067965,1,2,7,vida nocturna,deporte
10,26,Medellin,9,2968186,1,3,5,musica,cultura
10,20,Medellin,4,1583169,1,2,5,musica,cultura
10,32,Medellin,9,1842390,0,3,5,vida nocturna,deporte
9,28,Medellin,7,2964531,1,3,7,musica,cultura
9,40,Medellin,5,1122071,1,2,8,vida nocturna,cultura
9,44,Medellin,7,1767717,1,3,7,musica,cultura
9,35,Medellin,4,1450332,1,3,7,vida nocturna,deporte
10,25,Medellin,6,2001794,0,3,5,vida nocturna,deporte
9,35,Medellin,4,786975,0,3,8,vida nocturna,deporte
9,37,Medellin,3,1986637,1,3,7,vida nocturna,cultura
9,22,Medellin,3,1792703,1,3,8,vida nocturna,cultura
10,30,Medellin,10,1855201,0,3,5,vida nocturna,cultura
10,26,Medellin,5,2075825,1,3,5,vida nocturna,deporte
9,30,Medellin,3,1976788,1,2,7,vida nocturna,deporte
9,28,Medellin,6,1298231,0,3,8,musica,cultura
9,27,Medellin,6,2993286,1,3,8,musica,cultura
9,33,Medellin,4,1892583,1,2,8,musica,deporte
9,28,Medellin,10,2423371,0,3,7,musica,deporte
10,28,Medellin,3,1182175,1,2,5,vida nocturna,cultura
9,33,Medellin,7,2578938,1,3,7,vida nocturna,cultura
9,21,Medellin,5,2369824,1,2,8,vida nocturna,deporte
9,27,Medellin,9,2363418,0,3,7,vida nocturna,deporte
10,34,Medellin,5,1825994,1,2,5,vida nocturna,cultura
10,29,Medellin,10,2142789,0,3,5,musica,cultura
9,28,Medellin,8,2765980,1,2,7,musica,deporte
10,35,Medellin,3,581163,0,4,5,musica,cultura
9,25,Medellin,5,2855122,1,3,7,vida nocturna,cultura
10,41,Medellin,8,1900699,1,2,5,musica,cultura
9,31,Medellin,8,2090745,0,3,7,musica,cultura
10,22,Medellin,3,1153462,1,2,5,musica,cultura
9,42,Medellin,8,2843309,1,3,7,musica,cultura
9,40,Medellin,9,2658562,1,2,7,musica,cultura
10,24,Medellin,6,1452987,0,3,5,musica,deporte
9,42,Medellin,5,2485508,1,3,7,musica,cultura
9,27,Medellin,3,984208,0,3,7,musica,cultura
10,23,Medellin,9,1138832,0,3,5,vida nocturna,deporte
10,25,Medellin,3,1010688,1,3,5,vida nocturna,deporte
9,25,Medellin,8,2105329,0,3,8,vida nocturna,deporte
9,37,Medellin,8,1747589,1,2,8,vida nocturna,deporte
9,23,Medellin,5,2899984,1,3,7,musica,deporte
9,40,Medellin,7,1104128,1,2,8,vida nocturna,deporte
9,33,Medellin,10,1548888,0,3,7,vida nocturna,cultura
9,34,Medellin,7,2487022,0,3,8,musica,cultura
9,44,Medellin,10,1766901,1,2,8,vida nocturna,deporte
10,44,Medellin,7,2736879,1,3,5,musica,cultura
9,30,Medellin,8,1529841,0,3,7,vida nocturna,cultura
10,21,Medellin,8,1836759,0,3,5,musica,cultura
9,42,Medellin,6,1293878,1,3,7,vida nocturna,deporte
10,22,Medellin,5,1260021,1,3,5,musica,deporte
9,42,Medellin,3,1504842,1,3,8,musica,deporte
9,23,Medellin,8,2921923,1,3,7,vida nocturna,deporte
9,41,Medellin,5,2394945,1,2,7,vida nocturna,deporte
9,43,Medellin,4,1089637,1,2,7,musica,cultura
10,28,Medellin,10,1383739,0,3,5,vida nocturna,cultura
10,21,Medellin,4,956297,0,3,5,musica,cultura
10,42,Medellin,6,1738639,1,3,5,musica,cultura
10,32,Medellin,7,1652207,0,3,5,musica,cultura
10,27,Medellin,9,1755029,0,3,5,musica,deporte
10,19,Medellin,6,2081460,0,3,5,musica,cultura
9,23,Medellin,7,1164354,0,3,8,vida nocturna,deporte
10,34,Medellin,9,1747369,0,3,5,vida nocturna,cultura
9,38,Medellin,8,2142784,1,3,8,vida nocturna,cultura
10,41,Medellin,10,1844547,1,2,5,musica,deporte
9,40,Medellin,5,2974472,1,3,8,musica,cultura
9,25,Medellin,8,1569606,0,3,7,musica,cultura
9,41,Medellin,7,2591492,1,3,7,vida nocturna,deporte
10,21,Medellin,8,2802218,1,2,5,musica,cultura
9,38,Medellin,3,1073058,1,2,7,vida nocturna,deporte
10,38,Medellin,4,1464573,1,3,5,vida nocturna,deporte
9,18,Medellin,5,1970042,1,3,7,vida nocturna,cultura
9,34,Medellin,6,1048031,0,3,8,musica,cultura
10,37,Medellin,9,1363144,1,3,5,vida nocturna,deporte
10,36,Medellin,7,1802017,1,3,5,musica,deporte
10,22,Medellin,9,1719940,0,3,5,vida nocturna,cultura
10,31,Medellin,7,1661787,0,3,5,vida nocturna,cultura
9,24,Medellin,4,825309,0,3,8,vida nocturna,deporte
9,32,Medellin,3,1226337,1,3,8,vida nocturna,deporte
10,29,Medellin,6,2626258,1,3,5,vida nocturna,deporte
9,42,Medellin,10,2768895,1,2,7,musica,cultura
9,28,Medellin,5,1246241,1,2,8,musica,cultura
9,43,Medellin,7,1497705,1,3,7,vida nocturna,deporte
10,26,Medellin,6,2881763,1,3,5,musica,cultura
10,41,Medellin,4,885085,0,3,5,musica,cultura
9,22,Medellin,5,1041480,1,3,8,musica,deporte
9,21,Medellin,6,1859937,0,3,8,musica,deporte
10,33,Medellin,3,576485,0,4,5,musica,deporte
10,21,Medellin,10,1214370,0,3,5,musica,cultura
9,32,Medellin,7,1278766,0,3,8,vida nocturna,cultura
9,37,Medellin,5,2007674,1,3,7,musica,cultura
9,40,Medellin,7,1002656,1,2,7,vida nocturna,deporte
10,36,Medellin,9,2072323,1,3,5,musica,cultura
9,18,Medellin,10,1818508,0,3,8,musica,cultura
10,45,Medellin,10,1795853,1,3,5,vida nocturna,cultura
10,26,Medellin,10,2319765,0,3,5,musica,cultura
9,34,Medellin,9,2285911,0,3,7,musica,cultura
10,29,Medellin,7,2551867,1,2,5,musica,cultura
10,26,Medellin,8,1254164,0,3,5,vida nocturna,deporte
10,18,Medellin,7,1418031,0,3,5,vida nocturna,deporte
10,22,Medellin,8,1445585,0,3,5,musica,deporte
10,26,Medellin,3,1934743,1,3,5,musica,deporte
10,24,Medellin,3,672648,0,4,5,vida nocturna,deporte
9,34,Medellin,5,2992587,1,3,7,musica,cultura
9,37,Medellin,4,1135690,1,2,8,vida nocturna,cultura
10,26,Medellin,9,2002557,0,3,5,musica,cultura
9,31,Medellin,9,2773681,1,2,7,musica,deporte
9,39,Medellin,4,831923,0,3,8,musica,deporte
9,27,Medellin,8,1652047,0,3,7,vida nocturna,cultura
10,39,Medellin,5,2926944,1,3,5,musica,cultura
9,32,Medellin,4,1364675,1,2,7,vida nocturna,cultura
9,26,Medellin,4,1001414,1,3,7,musica,cultura
9,40,Medellin,7,2378217,1,3,8,vida nocturna,deporte
9,20,Medellin,8,1109069,0,3,7,vida nocturna,deporte
9,23,Medellin,5,2407551,1,3,8,vida nocturna,cultura
10,42,Medellin,9,2494274,1,2,5,musica,cultura
10,21,Medellin,4,1570044,1,2,5,musica,deporte
10,18,Medellin,9,2050741,0,3,5,vida nocturna,deporte
9,23,Medellin,5,2117078,1,2,8,musica,cultura
10,32,Medellin,9,2460998,0,3,5,vida nocturna,cultura
9,45,Medellin,6,1301304,1,2,8,vida nocturna,deporte
10,29,Medellin,8,2737874,1,3,5,musica,deporte
9,29,Medellin,4,1800029,1,2,8,musica,cultura
9,26,Medellin,8,1164812,0,3,8,vida nocturna,deporte
10,32,Medellin,3,1833270,1,3,5,musica,deporte
9,37,Medellin,6,1343936,1,3,8,vida nocturna,cultura
9,27,Medellin,8,1744810,0,3,7,vida nocturna,deporte
9,45,Medellin,6,1411424,1,3,7,vida nocturna,deporte
9,34,Medellin,6,1717691,0,3,8,vida nocturna,cultura
9,18,Medellin,5,2020047,1,3,7,musica,deporte
10,34,Medellin,10,1631613,0,3,5,vida nocturna,deporte
9,22,Medellin,3,1353695,1,3,7,musica,deporte
9,23,Medellin,5,1195957,1,3,8,musica,deporte
10,39,Medellin,6,2808838,1,3,5,vida nocturna,deporte
10,31,Medellin,4,1858692,1,2,5,vida nocturna,deporte
10,21,Medellin,5,2805008,1,3,5,musica,cultura
9,25,Medellin,4,1821685,1,2,7,vida nocturna,deporte
9,18,Medellin,6,1242402,0,3,8,vida nocturna,cultura
9,20,Medellin,9,2529569,1,3,7,vida nocturna,cultura
10,45,Medellin,8,1073305,1,2,5,vida nocturna,deporte
9,26,Medellin,7,1836749,0,3,7,musica,cultura
10,42,Medellin,10,2398231,1,3,5,vida nocturna,cultura
10,23,Medellin,4,1037117,1,2,5,vida nocturna,deporte
9,34,Medellin,9,2563801,1,3,7,vida nocturna,cultura
10,41,Medellin,4,1342204,1,2,5,musica,cultura
10,27,Medellin,8,1143656,0,3,5,vida nocturna,cultura
10,26,Medellin,9,2306075,0,3,5,musica,deporte
10,35,Medellin,9,1538067,0,3,5,musica,cultura
9,40,Medellin,10,2243008,1,3,8,musica,deporte
9,40,Medellin,4,1701950,1,2,7,musica,cultura
9,24,Medellin,10,1106273,0,3,7,vida nocturna,cultura
9,43,Medellin,4,1870777,1,3,7,vida nocturna,cultura
10,35,Medellin,4,1326077,1,3,5,musica,deporte
10,32,Medellin,7,1383359,0,3,5,musica,deporte
10,31,Medellin,4,1582238,1,3,5,musica,cultura
9,26,Medellin,3,1774076,1,3,7,musica,cultura
9,21,Medellin,6,1519210,0,3,7,musica,cultura
10,32,Medellin,7,1794353,0,3,5,vida nocturna,cultura
10,27,Medellin,3,733942,0,3,5,musica,deporte
10,18,Medellin,7,1041350,0,3,5,musica,deporte
9,35,Medellin,10,1536519,0,3,8,vida nocturna,deporte
10,19,Medellin,8,1730458,0,3,5,musica,cultura
10,31,Medellin,10,1059029,0,3,5,musica,deporte
10,25,Medellin,5,1854825,1,3,5,musica,deporte
9,40,Medellin,10,1755691,1,3,7,vida nocturna,deporte
10,32,Medellin,10,2667141,1,3,5,musica,cultura
9,29,Medellin,10,2569189,1,2,8,vida nocturna,cultura
10,31,Medellin,9,2225265,0,3,5,musica,deporte
9,21,Medellin,5,1446373,1,2,8,musica,cultura
10,41,Medellin,7,2367227,1,3,5,musica,cultura
10,32,Medellin,3,1146112,1,2,5,vida nocturna,deporte
9,43,Medellin,6,1502832,1,3,7,vida nocturna,cultura
10,30,Medellin,5,2185386,1,3,5,vida nocturna,deporte
10,45,Medellin,9,1519929,1,2,5,musica,cultura
9,24,Medellin,10,1882264,0,3,7,vida nocturna,cultura
10,29,Medellin,9,1404659,0,3,5,musica,cultura
10,30,Medellin,9,2248317,0,3,5,musica,cultura
10,35,Medellin,10,2460406,0,3,5,musica,cultura
9,43,Medellin,3,644215,0,4,8,musica,deporte
9,34,Medellin,6,1524862,0,3,8,musica,cultura
9,30,Medellin,7,2387057,0,3,8,vida nocturna,deporte
10,32,Medellin,9,1654248,0,3,5,musica,deporte
10,33,Medellin,9,2564662,1,3,5,vida nocturna,deporte
9,27,Medellin,7,2658839,1,2,7,musica,cultura
9,45,Medellin,3,926655,0,3,8,vida nocturna,cultura
9,27,Medellin,4,1363581,1,3,8,vida nocturna,deporte
10,37,Medellin,7,1581721,1,3,5,musica,deporte
10,29,Medellin,10,1417844,0,3,5,musica,deporte
10,44,Medellin,8,1542147,1,3,5,musica,cultura
9,35,Medellin,5,2288329,1,3,7,vida nocturna,cultura
9,27,Medellin,8,2363810,0,3,7,vida nocturna,deporte
9,23,Medellin,8,1772760,0,3,8,vida nocturna,cultura
9,41,Medellin,4,984535,0,3,7,musica,deporte
9,38,Medellin,8,2493730,1,3,7,musica,cultura
9,25,Medellin,3,1873304,1,2,8,vida nocturna,deporte
10,37,Medellin,7,1188987,1,3,5,vida nocturna,cultura
9,42,Medellin,8,1924660,1,3,8,musica,cultura
9,29,Medellin,10,2970211,1,3,8,vida nocturna,cultura
10,28,Medellin,3,1658418,1,2,5,musica,deporte
10,40,Medellin,10,2977560,1,3,5,vida nocturna,cultura
9,28,Medellin,8,1630543,0,3,7,vida nocturna,cultura
9,26,Medellin,4,865973,0,3,7,vida nocturna,cultura
10,30,Medellin,6,1443546,0,3,5,musica,cultura
10,32,Medellin,7,1235289,0,3,5,musica,deporte
9,21,Medellin,6,1501165,0,3,8,vida nocturna,cultura
9,37,Medellin,3,575858,0,4,8,musica,cultura
10,38,Medellin,9,1160347,1,3,5,vida nocturna,cultura
9,31,Medellin,8,1149805,0,3,8,vida nocturna,cultura
9,39,Medellin,7,1869778,1,3,7,musica,cultura
9,39,Medellin,3,775533,0,3,8,vida nocturna,cultura
10,22,Medellin,6,2373079,0,3,5,vida nocturna,cultura
10,20,Medellin,9,1779744,0,3,5,musica,cultura
9,32,Medellin,6,1058477,0,3,7,vida nocturna,deporte
9,26,Medellin,8,1521184,0,3,7,vida nocturna,cultura
9,33,Medellin,9,1707008,0,3,8,vida nocturna,deporte
10,35,Medellin,4,1888680,1,3,5,musica,deporte
10,19,Medellin,7,1733242,0,3,5,vida nocturna,cultura
10,38,Medellin,5,2613365,1,3,5,musica,deporte
10,40,Medellin,7,1409609,1,2,5,musica,deporte
9,24,Medellin,8,1129824,0,3,7,musica,cultura
9,26,Medellin,9,1523078,0,3,8,musica,cultura
9,39,Medellin,10,2174203,1,3,7,vida nocturna,cultura
10,22,Medellin,3,1209024,1,2,5,vida nocturna,deporte
10,18,Medellin,10,2249038,0,3,5,musica,cultura
10,21,Medellin,9,1431068,0,3,5,vida nocturna,cultura
10,21,Medellin,5,1068580,1,3,5,musica,cultura
9,38,Medellin,3,1217722,1,3,7,musica,deporte
9,33,Medellin,6,1230157,0,3,7,musica,deporte
10,42,Medellin,4,1862192,1,3,5,musica,deporte
9,45,Medellin,7,2984037,1,3,8,vida nocturna,cultura
10,20,Medellin,6,2123024,0,3,5,vida nocturna,deporte
9,38,Medellin,5,2725751,1,2,7,vida nocturna,cultura
9,42,Medellin,8,2616561,1,2,7,vida nocturna,cultura
9,31,Medellin,3,700465,0,3,7,musica,cultura
10,20,Medellin,6,1356675,0,3,5,musica,deporte
9,43,Medellin,4,1376682,1,3,8,vida nocturna,cultura
9,22,Medellin,5,1367321,1,3,7,musica,cultura
10,41,Medellin,5,1241293,1,3,5,musica,deporte
10,23,Medellin,10,2649366,1,3,5,vida nocturna,deporte
9,45,Medellin,8,2257980,1,2,8,musica,cultura
10,34,Medellin,6,2541809,1,2,5,vida nocturna,cultura
10,21,Medellin,10,1257749,0,3,5,musica,cultura
9,40,Medellin,3,692268,0,4,8,musica,cultura
10,27,Medellin,7,2238228,0,3,5,vida nocturna,cultura
10,19,Medellin,8,2863364,1,2,5,vida nocturna,cultura
10,27,Medellin,4,623596,0,4,5,vida nocturna,deporte
10,44,Medellin,4,528985,0,4,5,vida nocturna,deporte
10,30,Medellin,8,1867847,0,3,5,musica,deporte
9,21,Medellin,3,842078,0,3,8,musica,cultura
9,29,Medellin,9,2390730,0,3,7,musica,cultura
10,28,Medellin,7,2439594,0,3,5,musica,deporte
9,32,Medellin,7,1657236,0,3,8,musica,cultura
9,18,Medellin,10,2108297,0,3,7,vida nocturna,cultura
9,27,Medellin,7,2784646,1,2,8,musica,deporte
10,33,Medellin,9,2774844,1,2,5,vida nocturna,cultura
9,41,Medellin,8,1713824,1,2,7,musica,deporte
10,24,Medellin,5,2232940,1,3,5,musica,deporte
9,44,Medellin,5,2354142,1,2,7,vida nocturna,deporte
10,42,Medellin,5,1764593,1,2,5,vida nocturna,cultura
10,32,Medellin,5,2012521,1,3,5,vida nocturna,cultura
10,41,Medellin,4,1943656,1,2,5,musica,cultura
10,40,Medellin,6,1611091,1,3,5,vida nocturna,deporte
9,24,Medellin,9,2420645,0,3,7,musica,deporte
10,43,Medellin,9,1176382,1,2,5,vida nocturna,cultura
9,21,Medellin,3,1325130,1,3,7,musica,deporte
9,26,Medellin,5,1834011,1,3,7,vida nocturna,deporte
10,29,Medellin,5,2358958,1,3,5,vida nocturna,deporte
9,42,Medellin,4,735267,0,3,8,vida nocturna,deporte
10,18,Medellin,4,1114526,1,3,5,vida nocturna,deporte
9,22,Medellin,9,1899777,0,3,8,vida nocturna,cultura
9,42,Medellin,3,1112761,1,3,7,vida nocturna,cultura
10,37,Medellin,3,1540930,1,3,5,vida nocturna,deporte
10,31,Medellin,4,1020737,1,3,5,vida nocturna,deporte
9,32,Medellin,4,543624,0,4,8,vida nocturna,cultura
10,32,Medellin,9,2018686,0,3,5,musica,deporte
10,37,Medellin,8,1228261,1,2,5,vida nocturna,deporte
9,42,Medellin,5,1824030,1,3,8,musica,cultura
9,32,Medellin,8,2818489,1,3,8,vida nocturna,deporte
10,30,Medellin,8,2536100,1,2,5,vida nocturna,cultura
10,30,Medellin,9,2247523,0,3,5,musica,deporte
9,32,Medellin,9,2075818,0,3,7,vida nocturna,deporte
9,41,Medellin,5,1416582,1,2,8,vida nocturna,deporte
10,30,Medellin,9,1694294,0,3,5,vida nocturna,deporte
10,27,Medellin,10,1854877,0,3,5,musica,deporte
9,36,Medellin,6,1826734,1,3,8,vida nocturna,cultura
9,28,Medellin,8,1205492,0,3,7,musica,cultura
10,28,Medellin,4,1448092,1,3,5,vida nocturna,deporte
9,40,Medellin,3,1078122,1,3,8,vida nocturna,deporte
9,19,Medellin,6,1803230,0,3,8,musica,deporte
10,23,Medellin,8,2381217,0,3,5,vida nocturna,cultura
9,31,Medellin,4,1068003,1,2,8,musica,cultura
9,42,Medellin,10,2702212,1,3,7,musica,cultura
9,43,Medellin,8,1865354,1,2,7,vida nocturna,deporte
10,41,Medellin,6,2871223,1,3,5,musica,deporte
9,19,Medellin,10,2800248,1,2,8,vida nocturna,cultura
10,33,Medellin,6,2942518,1,2,5,musica,cultura
9,36,Medellin,10,2096747,1,2,7,musica,cultura
9,21,Medellin,10,1891350,0,3,8,musica,deporte
10,43,Medellin,7,2056992,1,3,5,vida nocturna,cultura
10,26,Medellin,10,1975533,0,3,5,vida nocturna,deporte
10,30,Medellin,10,2272642,0,3,5,vida nocturna,deporte
10,32,Medellin,4,1679110,1,2,5,vida nocturna,deporte
9,28,Medellin,8,1368321,0,3,7,vida nocturna,deporte
10,19,Medellin,5,1531625,1,3,5,musica,cultura
10,20,Medellin,4,1041083,1,3,5,musica,deporte
10,24,Medellin,4,1222056,1,3,5,vida nocturna,deporte
10,22,Medellin,7,2879049,1,3,5,musica,cultura
9,25,Medellin,5,1018081,1,2,7,vida nocturna,deporte
10,28,Medellin,4,739741,0,3,5,musica,cultura
10,29,Medellin,7,1365468,0,3,5,vida nocturna,cultura
10,25,Medellin,6,2256307,0,3,5,vida nocturna,deporte
9,27,Medellin,10,2291541,0,3,7,musica,cultura
10,23,Medellin,3,1567505,1,2,5,vida nocturna,cultura
10,20,Medellin,7,2529651,1,3,5,vida nocturna,deporte
10,33,Medellin,5,2064509,1,2,5,musica,cultura
9,37,Medellin,10,2152913,1,2,7,vida nocturna,cultura
9,28,Medellin,6,1473190,0,3,7,vida nocturna,deporte
10,31,Medellin,4,1672688,1,3,5,musica,deporte
9,29,Medellin,10,2730564,1,3,8,vida nocturna,deporte
9,42,Medellin,4,978266,0,3,8,vida nocturna,cultura
9,32,Medellin,6,1695501,0,3,8,musica,deporte
10,31,Medellin,7,1244667,0,3,5,musica,deporte
9,23,Medellin,5,1326076,1,3,7,vida nocturna,deporte
10,37,Medellin,7,2108840,1,3,5,vida nocturna,cultura
10,27,Medellin,9,2279408,0,3,5,musica,deporte
10,23,Medellin,9,2429473,0,3,5,vida nocturna,cultura
10,18,Medellin,9,2397218,0,3,5,musica,deporte
9,44,Medellin,4,730673,0,3,8,vida nocturna,cultura
9,18,Medellin,7,2091276,0,3,7,musica,cultura
9,32,Medellin,5,1954468,1,2,8,musica,cultura
9,22,Medellin,5,2701238,1,3,7,vida nocturna,deporte
9,40,Medellin,9,2857021,1,2,7,musica,deporte
10,18,Medellin,6,1181904,0,3,5,vida nocturna,deporte
10,21,Medellin,7,1668987,0,3,5,vida nocturna,deporte
10,34,Medellin,10,1808301,0,3,5,vida nocturna,cultura
10,32,Medellin,10,1862372,0,3,5,musica,cultura
10,24,Medellin,10,2156372,0,3,5,musica,deporte
9,19,Medellin,4,535722,0,4,7,vida nocturna,deporte
9,23,Medellin,7,2768784,1,3,7,vida nocturna,cultura
10,38,Medellin,8,2546775,1,2,5,vida nocturna,cultura
10,24,Medellin,9,1935595,0,3,5,vida nocturna,cultura
10,26,Medellin,6,1039656,0,3,5,musica,deporte
9,43,Medellin,10,2186415,1,3,7,musica,deporte
9,43,Medellin,5,2025161,1,2,7,musica,deporte
10,24,Medellin,4,1120618,1,2,5,vida nocturna,cultura
10,43,Medellin,9,2600184,1,3,5,vida nocturna,cultura
9,39,Medellin,10,1354466,1,2,8,vida nocturna,deporte
9,35,Medellin,8,1446578,0,3,8,vida nocturna,deporte
10,33,Medellin,4,1772724,1,3,5,vida nocturna,cultura
10,35,Medellin,3,1165291,1,3,5,musica,cultura
10,39,Medellin,5,1720509,1,3,5,vida nocturna,cultura
10,31,Medellin,6,2215900,0,3,5,musica,cultura
10,30,Medellin,7,1010330,0,3,5,vida nocturna,deporte
10,40,Medellin,4,1627654,1,3,5,musica,cultura
10,32,Medellin,8,2053910,0,3,5,musica,deporte
10,44,Medellin,9,2900265,1,2,5,vida nocturna,deporte
10,34,Medellin,5,1101277,1,2,5,vida nocturna,deporte
9,41,Medellin,4,1321674,1,3,8,musica,deporte
10,43,Medellin,8,2064169,1,3,5,musica,deporte
10,43,Medellin,7,2517761,1,2,5,musica,deporte
10,43,Medellin,7,2811191,1,2,5,musica,deporte
10,35,Medellin,7,1529036,0,3,5,vida nocturna,deporte
9,42,Medellin,10,2943707,1,3,8,vida nocturna,deporte
9,40,Medellin,9,1667386,1,2,7,musica,deporte
9,30,Medellin,9,2894007,1,3,7,musica,deporte
10,30,Medellin,8,1412599,0,3,5,vida nocturna,deporte
9,36,Medellin,10,2737754,1,3,8,vida nocturna,deporte
9,41,Medellin,10,2210820,1,2,7,vida nocturna,deporte
9,34,Medellin,7,1269738,0,3,8,musica,cultura
9,31,Medellin,10,2526787,1,3,8,musica,cultura
9,42,Medellin,10,2946886,1,2,7,musica,cultura
10,33,Medellin,9,2209740,0,3,5,musica,deporte
10,41,Medellin,4,690546,0,4,5,vida nocturna,cultura
10,36,Medellin,7,1433335,1,3,5,vida nocturna,deporte
9,18,Medellin,3,643048,0,4,8,vida nocturna,cultura
10,42,Medellin,6,2817208,1,3,5,vida nocturna,cultura
10,27,Medellin,5,2831983,1,2,5,musica,cultura
10,27,Medellin,7,1121164,0,3,5,vida nocturna,cultura
10,28,Medellin,6,2359926,0,3,5,vida nocturna,cultura
10,37,Medellin,9,1285764,1,2,5,vida nocturna,cultura
9,24,Medellin,5,2565184,1,3,7,vida nocturna,deporte
10,32,Medellin,3,1997191,1,2,5,vida nocturna,deporte
9,45,Medellin,3,723555,0,3,8,musica,deporte
9,44,Medellin,5,2176540,1,3,8,musica,cultura
10,24,Medellin,7,1944297,0,3,5,musica,deporte
9,22,Medellin,7,1276410,0,3,7,vida nocturna,cultura
10,28,Medellin,4,853079,0,3,5,vida nocturna,cultura
9,30,Medellin,3,1119778,1,3,7,vida nocturna,cultura
10,26,Medellin,8,2898803,1,3,5,musica,deporte
9,41,Medellin,9,1381544,1,2,7,vida nocturna,cultura
10,33,Medellin,3,504203,0,4,5,musica,deporte
10,25,Medellin,4,1463039,1,3,5,musica,deporte
9,31,Medellin,7,1457439,0,3,8,musica,cultura
10,28,Medellin,6,2078272,0,3,5,musica,cultura
9,18,Medellin,5,2200718,1,2,8,vida nocturna,deporte
9,24,Medellin,4,1893975,1,2,8,musica,deporte
9,18,Medellin,4,826146,0,3,8,vida nocturna,deporte
10,41,Medellin,4,1367957,1,3,5,musica,cultura
10,19,Medellin,7,1294958,0,3,5,vida nocturna,cultura
10,44,Medellin,8,2058276,1,3,5,vida nocturna,cultura
10,40,Medellin,3,933033,0,3,5,vida nocturna,deporte
10,34,Medellin,6,2444231,0,3,5,musica,cultura
10,27,Medellin,5,1840955,1,2,5,vida nocturna,deporte
9,27,Medellin,8,2047686,0,3,8,musica,cultura
9,21,Medellin,4,1399806,1,2,8,vida nocturna,deporte
9,23,Medellin,9,1488057,0,3,8,vida nocturna,deporte
9,26,Medellin,5,2501850,1,3,8,musica,deporte
10,44,Medellin,5,1403569,1,2,5,vida nocturna,deporte
9,45,Medellin,6,2072663,1,3,8,musica,deporte
10,22,Medellin,7,1518862,0,3,5,musica,deporte
9,31,Medellin,10,1021443,0,3,7,musica,deporte
9,36,Medellin,8,1635451,1,3,8,musica,cultura
10,23,Medellin,8,1690064,0,3,5,vida nocturna,deporte
9,28,Medellin,5,2667178,1,3,8,musica,deporte
10,24,Medellin,10,2527044,1,2,5,musica,cultura
10,39,Medellin,7,1848844,1,2,5,vida nocturna,cultura
9,26,Medellin,8,1371546,0,3,7,vida nocturna,cultura
10,27,Medellin,6,2574042,1,3,5,vida nocturna,deporte
9,23,Medellin,10,1764909,0,3,7,vida nocturna,cultura
9,18,Medellin,3,1903434,1,3,8,vida nocturna,cultura
10,34,Medellin,3,671197,0,4,5,vida nocturna,cultura
9,33,Medellin,5,1734590,1,3,7,musica,cultura
9,37,Medellin,4,586260,0,4,8,vida nocturna,cultura
9,22,Medellin,9,2516804,1,3,8,musica,cultura
10,36,Medellin,9,2701643,1,2,5,vida nocturna,deporte
9,44,Medellin,5,2539529,1,2,7,vida nocturna,cultura
10,34,Medellin,10,2434283,0,3,5,musica,deporte
10,22,Medellin,8,2043315,0,3,5,vida nocturna,deporte
9,42,Medellin,10,2417032,1,2,8,musica,deporte
9,42,Medellin,7,2515498,1,2,8,musica,deporte
10,29,Medellin,5,1637950,1,2,5,musica,cultura
9,18,Medellin,10,2274415,0,3,7,musica,cultura
9,22,Medellin,3,1938908,1,2,7,vida nocturna,deporte
10,33,Medellin,10,2370577,0,3,5,musica,deporte
9,22,Medellin,7,1947796,0,3,7,vida nocturna,deporte
10,23,Medellin,8,1216537,0,3,5,musica,deporte
9,42,Medellin,3,728995,0,3,8,vida nocturna,deporte
9,30,Medellin,4,764688,0,3,7,vida nocturna,deporte
9,31,Medellin,7,1561251,0,3,8,musica,deporte
10,24,Medellin,4,1313469,1,3,5,vida nocturna,cultura
10,33,Medellin,10,1316950,0,3,5,musica,cultura
9,30,Medellin,7,2161778,0,3,7,musica,deporte
10,22,Medellin,7,2225677,0,3,5,vida nocturna,deporte
10,34,Medellin,7,1322710,0,3,5,vida nocturna,cultura
10,31,Medellin,9,1438510,0,3,5,musica,cultura
9,28,Medellin,9,1232052,0,3,7,vida nocturna,deporte
9,27,Medellin,5,2931073,1,3,7,vida nocturna,deporte
10,42,Medellin,4,638701,0,4,5,musica,cultura
10,18,Medellin,3,1717942,1,3,5,vida nocturna,cultura
10,30,Medellin,6,2199697,0,3,5,vida nocturna,cultura
10,40,Medellin,7,2712324,1,2,5,vida nocturna,deporte
10,30,Medellin,4,1728356,1,2,5,musica,cultura
9,29,Medellin,7,2604700,1,3,8,vida nocturna,cultura
9,26,Medellin,9,2304884,0,3,7,vida nocturna,deporte
10,40,Medellin,6,1917579,1,2,5,vida nocturna,cultura
10,25,Medellin,3,862347,0,3,5,musica,cultura
9,34,Medellin,8,2666808,1,3,8,musica,deporte
10,36,Medellin,4,1829938,1,2,5,musica,cultura
