Genero,Edad,Destino,TIempo hospedaje,Presupuesto,Hospedaje,Transporte,Alimentacion,Interes,Interes 2
9,31,Medellin,9,2047761,0,3,7,vida nocturna,deporte
9,18,Medellin,5,2019192,1,2,8,musica,deporte
9,28,Medellin,3,547945,0,4,7,musica,cultura
9,28,Medellin,10,1519463,0,3,8,vida nocturna,deporte
9,31,Medellin,10,1070278,0,3,7,musica,cultura
9,22,Medellin,6,1657830,0,3,7,vida nocturna,cultura
9,35,Medellin,9,2824158,1,3,7,vida nocturna,cultura
10,34,Medellin,4,809576,0,3,5,vida nocturna,deporte
10,33,Medellin,9,2969168,1,3,5,vida nocturna,deporte
10,34,Medellin,6,1814046,0,3,5,vida nocturna,cultura
10,21,Medellin,6,2716207,1,3,5,musica,cultura
9,33,Medellin,5,2762289,1,2,8,musica,cultura
9,18,Medellin,9,2580129,1,2,8,musica,deporte
9,22,Medellin,5,2977180,1,2,8,vida nocturna,deporte
10,34,Medellin,9,2541220,1,2,5,musica,deporte
9,29,Medellin,3,751338,0,3,8,musica,cultura
9,28,Medellin,8,2799530,1,3,7,musica,cultura
10,26,Medellin,5,1937214,1,2,5,musica,cultura
9,21,Medellin,6,1151410,0,3,7,vida nocturna,deporte
9,26,Medellin,6,1391069,0,3,7,musica,cultura
10,20,Medellin,8,2941457,1,3,5,musica,cultura
10,32,Medellin,6,2994893,1,2,5,vida nocturna,deporte
9,18,Medellin,7,2529347,1,2,8,musica,deporte
10,32,Medellin,7,2780063,1,2,5,vida nocturna,cultura
10,31,Medellin,7,1259941,0,3,5,vida nocturna,cultura
9,24,Medellin,10,2698325,1,3,8,vida nocturna,deporte
10,25,Medellin,4,1277229,1,2,5,vida nocturna,deporte
9,25,Medellin,4,1724304,1,3,8,musica,cultura
9,28,Medellin,4,1826860,1,3,8,vida nocturna,cultura
9,19,Medellin,8,1363886,0,3,7,vida nocturna,deporte
9,25,Medellin,4,1409378,1,3,7,vida nocturna,deporte
10,21,Medellin,7,1149773,0,3,5,musica,deporte
9,19,Medellin,8,1994345,0,3,8,musica,deporte
10,29,Medellin,9,1139249,0,3,5,musica,deporte
9,19,Medellin,7,2012033,0,3,7,vida nocturna,cultura
10,31,Medellin,6,1504726,0,3,5,vida nocturna,cultura
10,32,Medellin,10,2786504,1,3,5,vida nocturna,deporte
10,33,Medellin,6,2866323,1,2,5,musica,cultura
10,28,Medellin,3,1141458,1,2,5,vida nocturna,cultura
10,30,Medellin,10,2356541,0,3,5,musica,deporte
10,19,Medellin,7,1833263,0,3,5,vida nocturna,cultura
10,23,Medellin,6,2501939,1,3,5,musica,cultura
9,31,Medellin,10,1381674,0,3,7,musica,cultura
9,22,Medellin,9,1991203,0,3,7,musica,deporte
10,24,Medellin,8,2999155,1,3,5,vida nocturna,cultura
10,34,Medellin,7,2354099,0,3,5,musica,cultura
10,25,Medellin,7,1285586,0,3,5,vida nocturna,deporte
9,34,Medellin,3,945011,0,3,7,vida nocturna,deporte
9,28,Medellin,9,2127846,0,3,7,musica,deporte
9,23,Medellin,4,1918676,1,2,7,vida nocturna,deporte
10,29,Medellin,10,1118123,0,3,5,vida nocturna,cultura
10,31,Medellin,5,1657975,1,3,5,vida nocturna,cultura
9,18,Medellin,3,1579429,1,3,7,vida nocturna,deporte
9,34,Medellin,6,1384655,0,3,7,musica,deporte
10,26,Medellin,4,828288,0,3,5,musica,deporte
9,19,Medellin,3,1287310,1,3,8,vida nocturna,deporte
10,32,Medellin,9,1154225,0,3,5,vida nocturna,deporte
10,35,Medellin,6,2134991,0,3,5,musica,deporte
9,35,Medellin,6,1192269,0,3,7,vida nocturna,deporte
9,33,Medellin,3,1788261,1,3,7,musica,deporte
10,30,Medellin,6,2479925,0,3,5,vida nocturna,deporte
9,23,Medellin,9,1552086,0,3,8,musica,cultura
10,33,Medellin,6,1715665,0,3,5,vida nocturna,deporte
10,28,Medellin,7,2573054,1,3,5,musica,deporte
9,29,Medellin,7,2588192,1,2,8,vida nocturna,cultura
10,26,Medellin,6,1834525,0,3,5,musica,deporte
10,22,Medellin,9,1221499,0,3,5,vida nocturna,cultura
9,29,Medellin,8,2538318,1,3,8,vida nocturna,deporte
9,21,Medellin,5,2720242,1,2,7,musica,cultura
10,30,Medellin,6,1513571,0,3,5,musica,deporte
10,32,Medellin,4,1382590,1,3,5,vida nocturna,cultura
9,33,Medellin,4,706144,0,3,8,musica,deporte
9,19,Medellin,3,537628,0,4,8,vida nocturna,cultura
10,26,Medellin,5,1617023,1,3,5,vida nocturna,cultura
10,25,Medellin,8,2438508,0,3,5,musica,cultura
10,18,Medellin,7,2597397,1,2,5,musica,deporte
9,28,Medellin,8,2440214,0,3,7,musica,deporte
9,26,Medellin,3,1783336,1,2,7,musica,cultura
10,27,Medellin,5,1535769,1,3,5,vida nocturna,cultura
9,28,Medellin,9,2082840,0,3,8,vida nocturna,cultura
9,24,Medellin,10,1720523,0,3,8,vida nocturna,cultura
10,23,Medellin,3,1683709,1,3,5,vida nocturna,cultura
10,28,Medellin,6,1980419,0,3,5,musica,cultura
9,23,Medellin,7,2881421,1,3,8,vida nocturna,deporte
9,33,Medellin,3,1719735,1,2,8,musica,deporte
9,31,Medellin,4,1841447,1,3,8,vida nocturna,deporte
9,25,Medellin,6,1988909,0,3,7,musica,cultura
10,20,Medellin,5,1237898,1,3,5,musica,deporte
10,29,Medellin,7,1025148,0,3,5,musica,deporte
10,21,Medellin,10,2922727,1,3,5,musica,deporte
10,23,Medellin,5,2498226,1,2,5,musica,deporte
10,30,Medellin,10,2730674,1,2,5,vida nocturna,deporte
10,32,Medellin,8,1567223,0,3,5,vida nocturna,cultura
10,20,Medellin,9,1704143,0,3,5,musica,cultura
10,31,Medellin,3,1144029,1,3,5,musica,cultura
10,30,Medellin,3,1802450,1,3,5,vida nocturna,deporte
9,34,Medellin,4,793557,0,3,8,vida nocturna,cultura
10,31,Medellin,4,1848859,1,3,5,musica,cultura
9,26,Medellin,8,2086534,0,3,8,musica,cultura
9,27,Medellin,4,596988,0,4,7,musica,cultura
9,21,Medellin,6,1019918,0,3,7,musica,deporte
10,18,Medellin,9,1537803,0,3,5,vida nocturna,cultura
10,25,Medellin,10,1058763,0,3,5,vida nocturna,deporte
10,29,Medellin,4,1039197,1,3,5,musica,deporte
10,22,Medellin,4,555772,0,4,5,vida nocturna,cultura
10,22,Medellin,5,1327641,1,3,5,musica,cultura
9,34,Medellin,9,1533629,0,3,7,musica,deporte
9,33,Medellin,9,1440807,0,3,8,musica,deporte
10,34,Medellin,5,1946050,1,3,5,vida nocturna,cultura
9,35,Medellin,10,2994537,1,3,8,vida nocturna,cultura
10,22,Medellin,10,2379015,0,3,5,vida nocturna,cultura
10,22,Medellin,9,2801368,1,2,5,vida nocturna,cultura
10,26,Medellin,10,2053305,0,3,5,musica,cultura
9,19,Medellin,10,2831979,1,2,8,vida nocturna,cultura
10,32,Medellin,7,1891844,0,3,5,musica,cultura
10,25,Medellin,5,1588614,1,3,5,musica,deporte
10,27,Medellin,10,2818649,1,3,5,vida nocturna,cultura
9,34,Medellin,5,1602519,1,2,7,musica,cultura
9,20,Medellin,6,1591241,0,3,8,vida nocturna,deporte
9,20,Medellin,5,2355262,1,3,7,musica,deporte
10,29,Medellin,9,2998630,1,2,5,vida nocturna,deporte
9,22,Medellin,9,1253861,0,3,8,musica,cultura
9,32,Medellin,9,1368248,0,3,8,musica,cultura
10,24,Medellin,8,2682263,1,3,5,vida nocturna,deporte
10,21,Medellin,10,1499139,0,3,5,musica,deporte
10,20,Medellin,7,2606761,1,3,5,musica,cultura
10,32,Medellin,10,1374925,0,3,5,musica,cultura
10,35,Medellin,8,1730529,0,3,5,vida nocturna,deporte
10,21,Medellin,4,1481750,1,3,5,vida nocturna,deporte
9,30,Medellin,5,1772540,1,3,8,musica,deporte
10,24,Medellin,6,2535647,1,3,5,vida nocturna,deporte
10,22,Medellin,8,1088686,0,3,5,vida nocturna,cultura
9,23,Medellin,10,1684667,0,3,7,musica,deporte
9,29,Medellin,4,918520,0,3,7,musica,deporte
10,25,Medellin,8,2063398,0,3,5,vida nocturna,deporte
10,33,Medellin,4,1568492,1,2,5,musica,cultura
10,34,Medellin,3,1414122,1,3,5,vida nocturna,cultura
10,29,Medellin,4,1711802,1,3,5,musica,deporte
9,21,Medellin,6,2863890,1,3,8,musica,deporte
9,20,Medellin,7,2948882,1,2,7,vida nocturna,cultura
10,34,Medellin,10,2925740,1,2,5,musica,cultura
9,20,Medellin,5,1597089,1,2,7,vida nocturna,cultura
10,31,Medellin,6,2210307,0,3,5,musica,cultura
9,19,Medellin,5,2197019,1,2,7,vida nocturna,deporte
9,34,Medellin,8,2976078,1,2,8,vida nocturna,deporte
9,30,Medellin,4,1299896,1,2,8,vida nocturna,deporte
10,33,Medellin,4,928621,0,3,5,vida nocturna,deporte
10,31,Medellin,8,2139890,0,3,5,vida nocturna,deporte
10,35,Medellin,7,1214170,0,3,5,musica,cultura
9,29,Medellin,3,1575701,1,3,8,vida nocturna,deporte
9,30,Medellin,3,1232301,1,3,7,musica,deporte
9,29,Medellin,7,1128521,0,3,7,musica,deporte
9,33,Medellin,3,1317769,1,3,7,musica,deporte
10,34,Medellin,5,1665572,1,3,5,musica,cultura
9,27,Medellin,8,1797589,0,3,8,vida nocturna,deporte
10,24,Medellin,10,2682083,1,3,5,musica,deporte
9,31,Medellin,5,1141353,1,2,7,musica,cultura
10,29,Medellin,7,2024306,0,3,5,vida nocturna,deporte
10,35,Medellin,10,2336620,0,3,5,musica,cultura
9,29,Medellin,7,2626529,1,2,7,musica,deporte
10,22,Medellin,7,1651362,0,3,5,vida nocturna,cultura
9,23,Medellin,4,1706464,1,3,8,vida nocturna,deporte
9,19,Medellin,5,1094147,1,3,7,musica,cultura
10,29,Medellin,7,2591761,1,3,5,vida nocturna,deporte
10,35,Medellin,5,2626832,1,2,5,vida nocturna,deporte
9,26,Medellin,7,1936543,0,3,8,musica,cultura
10,22,Medellin,3,580621,0,4,5,musica,cultura
9,19,Medellin,4,1531347,1,3,7,vida nocturna,cultura
9,32,Medellin,7,2717585,1,3,8,musica,cultura
9,30,Medellin,8,2339344,0,3,8,vida nocturna,deporte
9,22,Medellin,7,1238565,0,3,7,vida nocturna,deporte
10,24,Medellin,3,1384301,1,3,5,musica,cultura
10,34,Medellin,4,662894,0,4,5,vida nocturna,deporte
10,27,Medellin,4,815305,0,3,5,vida nocturna,deporte
10,27,Medellin,10,2794873,1,3,5,musica,deporte
9,20,Medellin,3,1423027,1,2,7,vida nocturna,deporte
10,28,Medellin,8,1775376,0,3,5,musica,cultura
9,30,Medellin,3,1503128,1,3,7,musica,cultura
9,25,Medellin,6,2366522,0,3,8,vida nocturna,deporte
10,30,Medellin,7,1791216,0,3,5,vida nocturna,cultura
10,31,Medellin,4,1966448,1,3,5,vida nocturna,cultura
9,22,Medellin,6,1166219,0,3,7,musica,deporte
9,27,Medellin,5,1261940,1,3,7,vida nocturna,deporte
9,21,Medellin,4,1297103,1,3,7,vida nocturna,deporte
10,35,Medellin,5,2268297,1,3,5,vida nocturna,deporte
9,32,Medellin,6,2102387,0,3,8,musica,deporte
9,29,Medellin,7,2425174,0,3,8,vida nocturna,deporte
10,32,Medellin,7,2001023,0,3,5,vida nocturna,cultura
10,23,Medellin,8,2819630,1,2,5,vida nocturna,cultura
9,29,Medellin,6,1761307,0,3,8,vida nocturna,deporte
10,33,Medellin,5,2217571,1,3,5,musica,cultura
9,22,Medellin,5,2540351,1,2,7,musica,cultura
9,21,Medellin,8,2196790,0,3,7,vida nocturna,cultura
10,30,Medellin,7,2331592,0,3,5,vida nocturna,deporte
10,20,Medellin,9,2946649,1,2,5,musica,deporte
10,27,Medellin,5,1240761,1,2,5,musica,cultura
9,30,Medellin,5,1734462,1,3,8,vida nocturna,deporte
10,27,Medellin,7,1841433,0,3,5,vida nocturna,deporte
10,25,Medellin,4,1643732,1,3,5,vida nocturna,cultura
9,28,Medellin,9,1863136,0,3,8,musica,deporte
9,19,Medellin,7,2788162,1,3,7,musica,cultura
10,31,Medellin,4,1471330,1,2,5,musica,cultura
10,22,Medellin,3,1356395,1,3,5,vida nocturna,cultura
10,33,Medellin,7,1881322,0,3,5,musica,cultura
9,32,Medellin,6,1149652,0,3,7,musica,cultura
10,31,Medellin,3,1953153,1,3,5,musica,cultura
10,24,Medellin,6,1330674,0,3,5,musica,cultura
9,32,Medellin,4,828982,0,3,7,musica,deporte
9,30,Medellin,5,1236879,1,3,8,vida nocturna,deporte
9,27,Medellin,4,1553534,1,3,7,musica,cultura
9,33,Medellin,5,2314625,1,3,7,musica,cultura
10,29,Medellin,8,1756689,0,3,5,musica,deporte
9,34,Medellin,6,2191268,0,3,8,musica,deporte
9,32,Medellin,5,2017788,1,2,7,musica,cultura
10,34,Medellin,3,1260328,1,2,5,vida nocturna,deporte
10,23,Medellin,4,878134,0,3,5,musica,cultura
9,24,Medellin,5,2515175,1,3,7,vida nocturna,cultura
10,19,Medellin,7,2978682,1,2,5,musica,deporte
10,34,Medellin,6,2596109,1,2,5,musica,cultura
9,29,Medellin,10,2133728,0,3,8,musica,deporte
10,31,Medellin,7,2382315,0,3,5,vida nocturna,cultura
9,23,Medellin,10,2724952,1,2,7,vida nocturna,deporte
9,25,Medellin,8,1955548,0,3,8,vida nocturna,cultura
9,28,Medellin,4,1020738,1,3,7,musica,cultura
10,28,Medellin,8,1253972,0,3,5,musica,deporte
9,23,Medellin,4,1401361,1,3,8,vida nocturna,cultura
10,34,Medellin,3,1249674,1,3,5,musica,cultura
10,24,Medellin,9,1127285,0,3,5,vida nocturna,deporte
10,35,Medellin,7,2933816,1,3,5,vida nocturna,cultura
9,27,Medellin,7,2309066,0,3,8,vida nocturna,cultura
9,24,Medellin,10,1129373,0,3,7,musica,cultura
10,20,Medellin,9,1553655,0,3,5,vida nocturna,cultura
9,35,Medellin,10,2694115,1,3,7,musica,cultura
9,19,Medellin,9,2280762,0,3,7,musica,deporte
9,21,Medellin,3,1096552,1,2,8,vida nocturna,cultura
9,22,Medellin,4,920451,0,3,7,musica,cultura
10,20,Medellin,7,1606194,0,3,5,musica,deporte
10,33,Medellin,4,691575,0,4,5,vida nocturna,cultura
9,32,Medellin,10,2510916,1,3,8,musica,deporte
9,27,Medellin,10,1994882,0,3,8,musica,cultura
10,34,Medellin,3,1030933,1,3,5,vida nocturna,cultura
10,27,Medellin,4,1846009,1,3,5,musica,deporte
9,20,Medellin,4,1404918,1,3,7,vida nocturna,cultura
10,32,Medellin,8,2271034,0,3,5,vida nocturna,deporte
9,33,Medellin,9,2140985,0,3,7,musica,deporte
10,30,Medellin,5,2607924,1,2,5,musica,deporte
10,34,Medellin,8,1308671,0,3,5,vida nocturna,cultura
10,29,Medellin,3,1776619,1,3,5,musica,deporte
9,30,Medellin,9,2890995,1,3,8,vida nocturna,cultura
10,27,Medellin,5,2241179,1,2,5,musica,cultura
10,33,Medellin,3,1568131,1,2,5,musica,deporte
10,21,Medellin,4,1145823,1,3,5,vida nocturna,cultura
10,35,Medellin,5,1262839,1,3,5,musica,cultura
10,27,Medellin,9,1987590,0,3,5,musica,deporte
10,19,Medellin,8,2014812,0,3,5,musica,cultura
10,24,Medellin,8,2479816,0,3,5,vida nocturna,cultura
9,34,Medellin,7,2724495,1,2,8,vida nocturna,cultura
9,32,Medellin,6,2777612,1,2,8,musica,cultura
10,23,Medellin,9,2943613,1,2,5,vida nocturna,cultura
10,31,Medellin,5,1894813,1,2,5,musica,deporte
9,23,Medellin,10,2251859,0,3,7,vida nocturna,cultura
10,19,Medellin,5,1306598,1,2,5,vida nocturna,cultura
10,24,Medellin,3,1457253,1,3,5,vida nocturna,cultura
10,33,Medellin,7,1546357,0,3,5,musica,cultura
9,30,Medellin,3,1855639,1,3,7,musica,cultura
9,24,Medellin,3,618233,0,4,7,vida nocturna,cultura
9,20,Medellin,4,665565,0,4,8,vida nocturna,deporte
9,21,Medellin,3,1654529,1,3,7,musica,deporte
9,18,Medellin,6,2086228,0,3,8,musica,cultura
10,35,Medellin,6,1177465,0,3,5,musica,deporte
9,27,Medellin,6,2586539,1,3,8,musica,cultura
9,22,Medellin,8,2773778,1,2,7,vida nocturna,deporte
9,31,Medellin,3,619956,0,4,8,vida nocturna,cultura
10,22,Medellin,7,2863156,1,3,5,vida nocturna,deporte
9,28,Medellin,5,1648622,1,2,7,musica,deporte
9,18,Medellin,7,1652107,0,3,7,vida nocturna,cultura
9,21,Medellin,7,1155172,0,3,7,vida nocturna,deporte
9,29,Medellin,9,1017612,0,3,7,musica,deporte
10,33,Medellin,7,2796786,1,3,5,musica,deporte
10,34,Medellin,6,2872198,1,2,5,vida nocturna,cultura
9,35,Medellin,3,1696646,1,2,8,vida nocturna,deporte
9,29,Medellin,3,1573590,1,3,8,musica,deporte
10,31,Medellin,9,2854329,1,3,5,vida nocturna,cultura
10,23,Medellin,5,2312785,1,2,5,musica,cultura
9,29,Medellin,10,2542217,1,2,7,musica,cultura
10,19,Medellin,5,1849234,1,2,5,musica,deporte
9,18,Medellin,10,2448614,0,3,7,vida nocturna,deporte
9,30,Medellin,5,2519803,1,2,7,vida nocturna,deporte
9,33,Medellin,10,1165337,0,3,7,musica,cultura
9,34,Medellin,6,2977787,1,3,7,musica,deporte
9,30,Medellin,3,737231,0,3,8,vida nocturna,deporte
10,23,Medellin,5,1801202,1,3,5,musica,deporte
10,21,Medellin,8,1878767,0,3,5,musica,cultura
9,27,Medellin,10,2794473,1,3,8,vida nocturna,deporte
10,34,Medellin,9,1926128,0,3,5,musica,cultura
10,29,Medellin,7,2438105,0,3,5,vida nocturna,cultura
10,29,Medellin,4,1003599,1,2,5,vida nocturna,cultura
9,26,Medellin,5,1913188,1,3,8,musica,deporte
9,19,Medellin,10,2301894,0,3,7,vida nocturna,deporte
9,34,Medellin,4,515076,0,4,8,musica,cultura
10,28,Medellin,10,2767996,1,3,5,vida nocturna,cultura
9,20,Medellin,10,2265912,0,3,8,musica,deporte
9,28,Medellin,7,1428726,0,3,7,vida nocturna,cultura
10,34,Medellin,7,2412509,0,3,5,musica,cultura
10,20,Medellin,9,1251087,0,3,5,vida nocturna,deporte
10,33,Medellin,9,1857619,0,3,5,musica,deporte
9,28,Medellin,10,1125177,0,3,7,vida nocturna,cultura
9,32,Medellin,7,1363394,0,3,8,vida nocturna,cultura
9,31,Medellin,7,2779046,1,3,7,musica,deporte
9,19,Medellin,5,2852377,1,2,7,vida nocturna,cultura
10,21,Medellin,9,2764122,1,2,5,vida nocturna,deporte
10,32,Medellin,3,1443644,1,2,5,vida nocturna,cultura
9,24,Medellin,3,1273113,1,3,8,vida nocturna,cultura
10,25,Medellin,5,1748424,1,3,5,vida nocturna,deporte
10,34,Medellin,7,1725206,0,3,5,musica,cultura
10,30,Medellin,3,1272274,1,3,5,musica,deporte
10,18,Medellin,9,1011541,0,3,5,musica,deporte
9,29,Medellin,5,2900055,1,3,8,vida nocturna,deporte
10,27,Medellin,5,2961691,1,2,5,vida nocturna,deporte
9,24,Medellin,8,1731300,0,3,8,vida nocturna,deporte
9,30,Medellin,9,1851375,0,3,8,musica,deporte
9,27,Medellin,8,1144111,0,3,8,musica,cultura
10,25,Medellin,3,923355,0,3,5,vida nocturna,deporte
9,25,Medellin,9,2781191,1,3,7,musica,cultura
10,18,Medellin,8,2230422,0,3,5,musica,deporte
10,25,Medellin,5,1788916,1,2,5,vida nocturna,cultura
9,19,Medellin,10,2706125,1,3,7,musica,deporte
9,32,Medellin,9,2385454,0,3,8,musica,deporte
10,22,Medellin,7,2062573,0,3,5,vida nocturna,deporte
10,25,Medellin,4,1792571,1,2,5,vida nocturna,cultura
9,23,Medellin,7,1847735,0,3,7,vida nocturna,deporte
9,29,Medellin,5,1147765,1,3,8,vida nocturna,cultura
10,29,Medellin,8,2571072,1,3,5,vida nocturna,deporte
9,33,Medellin,10,1904462,0,3,8,musica,deporte
10,33,Medellin,9,2591398,1,3,5,vida nocturna,deporte
9,21,Medellin,8,2373568,0,3,7,vida nocturna,cultura
10,21,Medellin,3,791457,0,3,5,vida nocturna,cultura
10,25,Medellin,8,1979766,0,3,5,musica,cultura
9,30,Medellin,4,1295848,1,3,8,vida nocturna,cultura
9,26,Medellin,4,557384,0,4,7,musica,deporte
9,34,Medellin,10,1814778,0,3,7,vida nocturna,cultura
10,30,Medellin,7,2304776,0,3,5,musica,cultura
9,26,Medellin,10,2195049,0,3,8,musica,deporte
10,30,Medellin,6,1194980,0,3,5,vida nocturna,cultura
9,26,Medellin,7,2863677,1,3,8,vida nocturna,deporte
9,26,Medellin,10,1110863,0,3,8,vida nocturna,cultura
9,18,Medellin,5,1831618,1,3,8,musica,cultura
9,25,Medellin,4,1269879,1,3,8,musica,deporte
9,23,Medellin,10,1234493,0,3,8,musica,deporte
9,18,Medellin,8,1082884,0,3,7,musica,cultura
9,34,Medellin,8,2972771,1,3,8,musica,cultura
10,27,Medellin,8,1387897,0,3,5,vida nocturna,cultura
9,26,Medellin,3,1878411,1,3,7,musica,deporte
10,19,Medellin,7,2103834,0,3,5,vida nocturna,cultura
9,24,Medellin,10,1106727,0,3,8,musica,cultura
10,18,Medellin,3,881673,0,3,5,vida nocturna,deporte
9,34,Medellin,9,2010914,0,3,7,musica,cultura
10,25,Medellin,7,1424442,0,3,5,musica,deporte
9,32,Medellin,3,1229987,1,3,7,vida nocturna,cultura
10,35,Medellin,3,1375364,1,3,5,vida nocturna,deporte
9,22,Medellin,8,1053477,0,3,7,musica,deporte
10,32,Medellin,7,2015495,0,3,5,musica,cultura
9,18,Medellin,10,1654614,0,3,7,vida nocturna,cultura
10,19,Medellin,8,2072341,0,3,5,vida nocturna,deporte
10,33,Medellin,9,1218863,0,3,5,vida nocturna,deporte
9,22,Medellin,7,2360719,0,3,8,vida nocturna,cultura
9,35,Medellin,7,1373715,0,3,7,vida nocturna,deporte
10,28,Medellin,10,2007268,0,3,5,musica,cultura
10,32,Medellin,8,2791414,1,2,5,vida nocturna,cultura
9,35,Medellin,3,836014,0,3,7,vida nocturna,cultura
10,30,Medellin,4,1913330,1,3,5,musica,cultura
10,34,Medellin,5,1733706,1,3,5,musica,cultura
9,27,Medellin,3,1538002,1,3,7,vida nocturna,deporte
10,21,Medellin,6,1216903,0,3,5,musica,deporte
9,35,Medellin,4,1876104,1,3,7,musica,deporte
10,26,Medellin,9,1170845,0,3,5,musica,deporte
10,24,Medellin,5,2088188,1,3,5,musica,cultura
10,27,Medellin,4,664917,0,4,5,vida nocturna,deporte
9,29,Medellin,10,2987055,1,3,8,vida nocturna,cultura
9,22,Medellin,3,1890591,1,2,7,musica,deporte
10,21,Medellin,10,1609835,0,3,5,musica,deporte
10,22,Medellin,7,2755719,1,3,5,vida nocturna,deporte
10,25,Medellin,8,1677073,0,3,5,vida nocturna,deporte
10,27,Medellin,10,1182254,0,3,5,musica,cultura
10,27,Medellin,9,1023020,0,3,5,vida nocturna,deporte
9,24,Medellin,7,2232177,0,3,8,musica,cultura
10,32,Medellin,4,1546996,1,2,5,musica,deporte
10,26,Medellin,4,1595241,1,3,5,vida nocturna,deporte
10,32,Medellin,4,1456281,1,3,5,vida nocturna,cultura
9,21,Medellin,8,2016352,0,3,7,musica,deporte
10,29,Medellin,9,1876809,0,3,5,musica,deporte
9,22,Medellin,9,2246639,0,3,8,musica,cultura
10,34,Medellin,9,2075334,0,3,5,musica,cultura
10,30,Medellin,7,1530120,0,3,5,vida nocturna,deporte
10,28,Medellin,6,2568796,1,3,5,musica,cultura
9,31,Medellin,9,1011313,0,3,8,musica,deporte
10,27,Medellin,6,1301113,0,3,5,musica,deporte
9,24,Medellin,4,1136520,1,3,8,vida nocturna,deporte
10,24,Medellin,7,2882577,1,3,5,vida nocturna,cultura
10,25,Medellin,5,1614236,1,2,5,musica,cultura
9,18,Medellin,3,1664415,1,3,7,musica,cultura
9,29,Medellin,6,1560024,0,3,7,musica,deporte
10,21,Medellin,8,1088618,0,3,5,vida nocturna,cultura
10,18,Medellin,9,2610352,1,3,5,vida nocturna,cultura
9,31,Medellin,4,1242731,1,2,8,vida nocturna,cultura
9,22,Medellin,4,1357168,1,3,7,vida nocturna,cultura
9,21,Medellin,8,1251988,0,3,7,vida nocturna,deporte
9,31,Medellin,8,1890011,0,3,8,musica,cultura
9,29,Medellin,5,2088207,1,3,7,musica,deporte
10,22,Medellin,5,1621469,1,2,5,vida nocturna,deporte
10,34,Medellin,5,2086178,1,3,5,musica,deporte
10,29,Medellin,6,1662220,0,3,5,musica,deporte
9,25,Medellin,8,2433910,0,3,8,vida nocturna,deporte
9,28,Medellin,6,1754213,0,3,8,vida nocturna,cultura
10,25,Medellin,3,1331602,1,3,5,musica,cultura
10,22,Medellin,3,1466447,1,3,5,musica,deporte
10,24,Medellin,8,2210356,0,3,5,vida nocturna,cultura
9,31,Medellin,8,2514835,1,2,8,vida nocturna,deporte
9,29,Medellin,4,1986499,1,2,7,vida nocturna,deporte
9,19,Medellin,3,1981879,1,3,7,musica,cultura
10,21,Medellin,7,2490811,0,3,5,musica,cultura
9,30,Medellin,9,2123232,0,3,8,vida nocturna,cultura
9,21,Medellin,7,1420323,0,3,7,vida nocturna,deporte
10,29,Medellin,4,1125911,1,3,5,musica,deporte
9,27,Medellin,9,2980320,1,3,8,vida nocturna,deporte
10,32,Medellin,7,1384132,0,3,5,vida nocturna,cultura
10,22,Medellin,6,2548971,1,3,5,vida nocturna,deporte
10,35,Medellin,5,2312171,1,2,5,musica,deporte
9,30,Medellin,6,2336395,0,3,7,vida nocturna,deporte
10,33,Medellin,6,1591309,0,3,5,vida nocturna,cultura
9,21,Medellin,5,2095121,1,3,8,musica,deporte
9,26,Medellin,5,1507920,1,2,7,vida nocturna,cultura
9,20,Medellin,8,1701724,0,3,8,vida nocturna,cultura
10,19,Medellin,5,1755150,1,3,5,vida nocturna,cultura
9,29,Medellin,5,1295228,1,3,7,vida nocturna,deporte
9,24,Medellin,9,2377454,0,3,7,musica,deporte
9,31,Medellin,10,1581743,0,3,8,vida nocturna,cultura
10,34,Medellin,9,1411404,0,3,5,vida nocturna,deporte
9,33,Medellin,3,1925799,1,3,8,vida nocturna,deporte
10,35,Medellin,9,2335143,0,3,5,musica,deporte
10,26,Medellin,5,2699858,1,2,5,vida nocturna,deporte
9,22,Medellin,9,1768919,0,3,8,musica,cultura
10,35,Medellin,8,1167331,0,3,5,vida nocturna,deporte
10,23,Medellin,5,1261732,1,3,5,musica,deporte
10,33,Medellin,5,1963147,1,3,5,musica,deporte
9,26,Medellin,9,2454183,0,3,8,musica,cultura
9,24,Medellin,6,1203655,0,3,8,vida nocturna,cultura
9,35,Medellin,9,2425212,0,3,8,musica,deporte
9,22,Medellin,9,1171347,0,3,8,vida nocturna,deporte
10,27,Medellin,8,1610477,0,3,5,musica,cultura
10,24,Medellin,5,1573766,1,3,5,musica,cultura
9,23,Medellin,3,1492031,1,3,7,musica,deporte
9,21,Medellin,5,2601937,1,3,8,vida nocturna,cultura
10,32,Medellin,7,1609453,0,3,5,vida nocturna,cultura
10,25,Medellin,3,1643519,1,3,5,musica,deporte
10,34,Medellin,7,1951203,0,3,5,musica,deporte
10,22,Medellin,4,1328100,1,3,5,vida nocturna,deporte
9,22,Medellin,10,1132958,0,3,8,musica,deporte
9,29,Medellin,4,1796568,1,3,7,vida nocturna,deporte
10,33,Medellin,6,2514907,1,3,5,vida nocturna,deporte
9,35,Medellin,10,2834614,1,2,7,musica,cultura
9,24,Medellin,4,1912177,1,2,8,musica,cultura
10,27,Medellin,4,1190921,1,3,5,musica,cultura
9,29,Medellin,4,557812,0,4,8,musica,deporte
9,19,Medellin,9,1267770,0,3,7,vida nocturna,cultura
